medalist_wikidata_id,medalist_link,medalist_name,medal,delegation_wikidata_id,delegation_link,delegation_name,country_medal_wikidata_id,country_medal,country_medal_code2,country_medal_code3,country_medal_ioc_country_code,country_medal_NUTS_code,date_of_birth,place_of_birth_wikidata_id,place_of_birth,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,place_of_birth_coordinates,lat,lon,sex_or_gender_wikidata_id,sex_or_gender,event_wikidata_id,event_link,event_name,event_part_of_wikidata_id,event_part_of,event_sport_wikidata_id,event_sport,event_part_of_sport_wikidata_id,event_part_of_sport,sport_wikidata_id,sport,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts3_id,nuts3_name,nuts2_population,nuts3_population,nuts2_gdp,nuts3_gdp,nuts0_id,nuts0_name
Q283336,https://en.wikipedia.org/wiki/Andreas_Dibowski,Andreas Dibowski,gold,Q140387,https://en.wikipedia.org/wiki/Germany_at_the_2008_Summer_Olympics,Germany at the 2008 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1966-03-29,Q1055,Hamburg,Q183,Germany,"53.55,10",53.55,10,Q6581097,male,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,DE6,Hamburg,DE60,Hamburg,DE600,Hamburg,1892122,1892122,144801.01,131604.17,DE,Germany
Q64650,https://en.wikipedia.org/wiki/Ingrid_Klimke,Ingrid Klimke,gold,Q140387,https://en.wikipedia.org/wiki/Germany_at_the_2008_Summer_Olympics,Germany at the 2008 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1968-04-01,Q2742,Münster,Q7920,Münster Government Region,"51.9625,7.6255555555556",51.9625,7.6255555555556,Q6581072,female,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,DEA,Nordrhein-Westfalen,DEA3,Münster,DEA33,"Münster, Kreisfreie Stadt",2664280,320946,102684.31,19039.55,DE,Germany
Q70847,https://en.wikipedia.org/wiki/Frank_Ostholt,Frank Ostholt,gold,Q140387,https://en.wikipedia.org/wiki/Germany_at_the_2008_Summer_Olympics,Germany at the 2008 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1975-09-23,Q2769,Warendorf,Q2839,Warendorf District,"51.953888888889,7.9933333333333",51.953888888889,7.9933333333333,Q6581097,male,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,DEA,Nordrhein-Westfalen,DEA3,Münster,DEA38,Warendorf,2664280,282263,102684.31,9574.97,DE,Germany
Q63624,https://en.wikipedia.org/wiki/Hinrich_Romeike,Hinrich Romeike,gold,Q140387,https://en.wikipedia.org/wiki/Germany_at_the_2008_Summer_Olympics,Germany at the 2008 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1963-05-26,Q1055,Hamburg,Q183,Germany,"53.55,10",53.55,10,Q6581097,male,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,DE6,Hamburg,DE60,Hamburg,DE600,Hamburg,1892122,1892122,144801.01,131604.17,DE,Germany
Q67656,https://en.wikipedia.org/wiki/Peter_Thomsen,Peter Thomsen,gold,Q140387,https://en.wikipedia.org/wiki/Germany_at_the_2008_Summer_Olympics,Germany at the 2008 Summer Olympics,Q183,Germany,DE,DEU,GER,DE,1961-04-04,Q3798,Flensburg,Q1194,Schleswig-Holstein,"54.781944444444,9.4366666666667",54.781944444444,9.4366666666667,Q6581097,male,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,DEF,Schleswig-Holstein,DEF0,Schleswig-Holstein,DEF01,"Flensburg, Kreisfreie Stadt",2953270,92550,112796.66,3986.42,DE,Germany
Q1099283,https://en.wikipedia.org/wiki/Clayton_Fredericks,Clayton Fredericks,silver,Q140809,https://en.wikipedia.org/wiki/Australia_at_the_2008_Summer_Olympics,Australia at the 2008 Summer Olympics,Q408,Australia,AU,AUS,AUS,NA,1967-11-17,Q1009636,Moora,Q3206,Western Australia,"-30.638,116.01",-30.638,116.01,Q6581097,male,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q441133,https://en.wikipedia.org/wiki/Lucinda_Fredericks,Lucinda Fredericks,silver,Q140809,https://en.wikipedia.org/wiki/Australia_at_the_2008_Summer_Olympics,Australia at the 2008 Summer Olympics,Q408,Australia,AU,AUS,AUS,NA,1965-09-28,Q219117,Zomba,Q1058442,Zomba District,"-15.3869444444444,35.3191666666667",-15.3869444444444,35.3191666666667,Q6581072,female,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q3964834,https://en.wikipedia.org/wiki/Sonja_Johnson,Sonja Johnson,silver,Q140809,https://en.wikipedia.org/wiki/Australia_at_the_2008_Summer_Olympics,Australia at the 2008 Summer Olympics,Q408,Australia,AU,AUS,AUS,NA,1967-12-14,Q704257,Albany,Q1527935,City of Albany,"-35.0227777777778,117.881388888889",-35.0227777777778,117.881388888889,Q6581072,female,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q3853937,https://en.wikipedia.org/wiki/Megan_Jones_(rider),Megan Jones,silver,Q140809,https://en.wikipedia.org/wiki/Australia_at_the_2008_Summer_Olympics,Australia at the 2008 Summer Olympics,Q408,Australia,AU,AUS,AUS,NA,1976-11-06,Q5112,Adelaide,Q35715,South Australia,"-34.9275,138.6",-34.9275,138.6,Q6581072,female,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q3959112,https://en.wikipedia.org/wiki/Shane_Rose,Shane Rose,silver,Q140809,https://en.wikipedia.org/wiki/Australia_at_the_2008_Summer_Olympics,Australia at the 2008 Summer Olympics,Q408,Australia,AU,AUS,AUS,NA,1973-04-24,Q3130,Sydney,Q3224,New South Wales,"-33.8677777777778,151.21",-33.8677777777778,151.21,Q6581097,male,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q469709,https://en.wikipedia.org/wiki/Kristina_Cook,Kristina Cook,bronze,Q140139,https://en.wikipedia.org/wiki/Great_Britain_at_the_2008_Summer_Olympics,Great Britain at the 2008 Summer Olympics,Q145,United Kingdom,GB,GBR,GBR,UK,1970-08-31,Q671348,Worthing,Q21886170,Worthing,"50.814711111111,-0.37138611111111",50.814711111111,-0.37138611111111,Q6581072,female,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,UKJ,South East (England),UKJ2,"Surrey, East and West Sussex",UKJ27,West Sussex (South West),2909838,457549,NA,NA,UK,United Kingdom
Q3700926,https://en.wikipedia.org/wiki/Daisy_Dick,Daisy Dick,bronze,Q140139,https://en.wikipedia.org/wiki/Great_Britain_at_the_2008_Summer_Olympics,Great Britain at the 2008 Summer Olympics,Q145,United Kingdom,GB,GBR,GBR,UK,1972-03-29,Q34217,Oxford,Q20986484,Oxford,"51.751944444444,-1.2577777777778",51.751944444444,-1.2577777777778,Q6581072,female,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,UKJ,South East (England),UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",UKJ14,Oxfordshire,2417428,687466,NA,NA,UK,United Kingdom
Q1342822,https://en.wikipedia.org/wiki/William_Fox-Pitt,William Fox-Pitt,bronze,Q140139,https://en.wikipedia.org/wiki/Great_Britain_at_the_2008_Summer_Olympics,Great Britain at the 2008 Summer Olympics,Q145,United Kingdom,GB,GBR,GBR,UK,1969-01-02,Q84,London,Q23306,Greater London,"51.507222222222,-0.1275",51.507222222222,-0.1275,Q6581097,male,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,UKI,London,UKI3,Inner London — West,UKI32,Westminster,1190513,253137,NA,NA,UK,United Kingdom
Q3959212,https://en.wikipedia.org/wiki/Sharon_Hunt,Sharon Hunt,bronze,Q140139,https://en.wikipedia.org/wiki/Great_Britain_at_the_2008_Summer_Olympics,Great Britain at the 2008 Summer Olympics,Q145,United Kingdom,GB,GBR,GBR,UK,1977-10-11,Q764754,Bury St Edmunds,Q54554272,West Suffolk,"52.246667,0.7125",52.246667,0.7125,Q6581072,female,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,UKH,East of England,UKH1,East Anglia,UKH14,Suffolk,2521676,760472,NA,NA,UK,United Kingdom
Q461280,https://en.wikipedia.org/wiki/Mary_King_(equestrian),Mary King,bronze,Q140139,https://en.wikipedia.org/wiki/Great_Britain_at_the_2008_Summer_Olympics,Great Britain at the 2008 Summer Olympics,Q145,United Kingdom,GB,GBR,GBR,UK,1961-06-08,Q49940,Newark-on-Trent,Q20972989,Newark,"53.0765,-0.81",53.0765,-0.81,Q6581072,female,Q1184309,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_eventing,equestrian at the 2008 Summer Olympics – team eventing,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,UKF,East Midlands (England),UKF1,Derbyshire and Nottinghamshire,UKF15,North Nottinghamshire,2210381,475079,NA,NA,UK,United Kingdom
Q1351428,https://en.wikipedia.org/wiki/Eric_Lamaze,Eric Lamaze,gold,Q140854,https://en.wikipedia.org/wiki/Canada_at_the_2008_Summer_Olympics,Canada at the 2008 Summer Olympics,Q16,Canada,CA,CAN,CAN,NA,1968-04-17,Q340,Montreal,Q2826806,Urban agglomeration of Montreal,"45.508888888889,-73.561666666667",45.508888888889,-73.561666666667,Q6581097,male,Q1131387,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Individual_jumping,equestrian at the 2008 Summer Olympics – individual jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q2094373,https://en.wikipedia.org/wiki/Rolf-G%C3%B6ran_Bengtsson,Rolf-Göran Bengtsson,silver,Q140560,https://en.wikipedia.org/wiki/Sweden_at_the_2008_Summer_Olympics,Sweden at the 2008 Summer Olympics,Q34,Sweden,SE,SWE,SWE,SE,1962-06-02,Q2167,Lund,Q505018,Lund Municipality,"55.708313018551,13.199164196669",55.708313018551,13.199164196669,Q6581097,male,Q1131387,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Individual_jumping,equestrian at the 2008 Summer Olympics – individual jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,SE2,Södra Sverige,SE22,Sydsverige,SE224,Skåne län,1573064,1414324,71256.61,62349.45,SE,Sweden
Q449891,https://en.wikipedia.org/wiki/Beezie_Madden,Beezie Madden,bronze,Q140185,https://en.wikipedia.org/wiki/United_States_at_the_2008_Summer_Olympics,United States at the 2008 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1963-11-20,Q37836,Milwaukee,Q502294,Milwaukee County,"43.05,-87.95",43.05,-87.95,Q6581072,female,Q1131387,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Individual_jumping,equestrian at the 2008 Summer Olympics – individual jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q455797,https://en.wikipedia.org/wiki/Laura_Kraut,Laura Kraut,gold,Q140185,https://en.wikipedia.org/wiki/United_States_at_the_2008_Summer_Olympics,United States at the 2008 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1965-11-14,Q1144372,Camden,Q506162,Kershaw County,"34.259166666667,-80.609166666667",34.259166666667,-80.609166666667,Q6581072,female,Q1131394,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_jumping,equestrian at the 2008 Summer Olympics – team jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q449891,https://en.wikipedia.org/wiki/Beezie_Madden,Beezie Madden,gold,Q140185,https://en.wikipedia.org/wiki/United_States_at_the_2008_Summer_Olympics,United States at the 2008 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1963-11-20,Q37836,Milwaukee,Q502294,Milwaukee County,"43.05,-87.95",43.05,-87.95,Q6581072,female,Q1131394,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_jumping,equestrian at the 2008 Summer Olympics – team jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q1773761,https://en.wikipedia.org/wiki/Will_Simpson_(equestrian),Will Simpson,gold,Q140185,https://en.wikipedia.org/wiki/United_States_at_the_2008_Summer_Olympics,United States at the 2008 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1959-06-09,Q28515,Springfield,Q490994,Sangamon County,"39.80172,-89.64371",39.80172,-89.64371,Q6581097,male,Q1131394,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_jumping,equestrian at the 2008 Summer Olympics – team jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q946402,https://en.wikipedia.org/wiki/McLain_Ward,McLain Ward,gold,Q140185,https://en.wikipedia.org/wiki/United_States_at_the_2008_Summer_Olympics,United States at the 2008 Summer Olympics,Q30,United States of America,US,USA,USA,NA,1975-10-17,Q911442,Brewster,Q115266,Putnam County,"41.3961,-73.6158",41.3961,-73.6158,Q6581097,male,Q1131394,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_jumping,equestrian at the 2008 Summer Olympics – team jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q966000,https://en.wikipedia.org/wiki/Mac_Cone,Mac Cone,silver,Q140854,https://en.wikipedia.org/wiki/Canada_at_the_2008_Summer_Olympics,Canada at the 2008 Summer Olympics,Q16,Canada,CA,CAN,CAN,NA,1952-08-23,Q16563,Memphis,Q501602,Shelby County,"35.1175,-89.971111111111",35.1175,-89.971111111111,Q6581097,male,Q1131394,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_jumping,equestrian at the 2008 Summer Olympics – team jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q458407,https://en.wikipedia.org/wiki/Jill_Henselwood,Jill Henselwood,silver,Q140854,https://en.wikipedia.org/wiki/Canada_at_the_2008_Summer_Olympics,Canada at the 2008 Summer Olympics,Q16,Canada,CA,CAN,CAN,NA,1962-11-01,Q1930,Ottawa,Q1904,Ontario,"45.424722222222,-75.695",45.424722222222,-75.695,Q6581072,female,Q1131394,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_jumping,equestrian at the 2008 Summer Olympics – team jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q1351428,https://en.wikipedia.org/wiki/Eric_Lamaze,Eric Lamaze,silver,Q140854,https://en.wikipedia.org/wiki/Canada_at_the_2008_Summer_Olympics,Canada at the 2008 Summer Olympics,Q16,Canada,CA,CAN,CAN,NA,1968-04-17,Q340,Montreal,Q2826806,Urban agglomeration of Montreal,"45.508888888889,-73.561666666667",45.508888888889,-73.561666666667,Q6581097,male,Q1131394,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_jumping,equestrian at the 2008 Summer Olympics – team jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q175930,https://en.wikipedia.org/wiki/Ian_Millar,Ian Millar,silver,Q140854,https://en.wikipedia.org/wiki/Canada_at_the_2008_Summer_Olympics,Canada at the 2008 Summer Olympics,Q16,Canada,CA,CAN,CAN,NA,1947-01-06,Q2141,Halifax,Q1952,Nova Scotia,"44.647777777778,-63.571388888889",44.647777777778,-63.571388888889,Q6581097,male,Q1131394,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_jumping,equestrian at the 2008 Summer Olympics – team jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q452875,https://en.wikipedia.org/wiki/Christina_Liebherr,Christina Liebherr,bronze,Q128127,https://en.wikipedia.org/wiki/Switzerland_at_the_2008_Summer_Olympics,Switzerland at the 2008 Summer Olympics,Q39,Switzerland,CH,CHE,SUI,CH0,1979-03-16,Q68308,Bulle,Q388306,Gruyère District,"46.616666666667,7.05",46.616666666667,7.05,Q6581072,female,Q1131394,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_jumping,equestrian at the 2008 Summer Olympics – team jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,CH0,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,CH022,Fribourg / Freiburg,1918746,334465,136702,18850.86,CH,Switzerland
Q690536,https://en.wikipedia.org/wiki/Pius_Schwizer,Pius Schwizer,bronze,Q128127,https://en.wikipedia.org/wiki/Switzerland_at_the_2008_Summer_Olympics,Switzerland at the 2008 Summer Olympics,Q39,Switzerland,CH,CHE,SUI,CH0,1962-08-13,Q65846,Oensingen,Q660290,Gäu District,"47.288611111111,7.7138888888889",47.288611111111,7.7138888888889,Q6581097,male,Q1131394,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_jumping,equestrian at the 2008 Summer Olympics – team jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,CH0,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,CH023,Solothurn,1918746,282408,136702,18006.24,CH,Switzerland
Q673680,https://en.wikipedia.org/wiki/Niklaus_Schurtenberger,Niklaus Schurtenberger,bronze,Q128127,https://en.wikipedia.org/wiki/Switzerland_at_the_2008_Summer_Olympics,Switzerland at the 2008 Summer Olympics,Q39,Switzerland,CH,CHE,SUI,CH0,1968-02-07,Q70,Bern,Q666217,Bern-Mittelland administrative district,"46.94798,7.44743",46.94798,7.44743,Q6581097,male,Q1131394,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_jumping,equestrian at the 2008 Summer Olympics – team jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,CH0,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,CH021,Bern / Berne,1918746,1051437,136702,78596.98,CH,Switzerland
Q673136,https://en.wikipedia.org/wiki/Steve_Guerdat,Steve Guerdat,bronze,Q128127,https://en.wikipedia.org/wiki/Switzerland_at_the_2008_Summer_Olympics,Switzerland at the 2008 Summer Olympics,Q39,Switzerland,CH,CHE,SUI,CH0,1982-06-10,Q66705,Bassecourt,Q5682949,Haute-Sorne,"47.35,7.2333333333333",47.35,7.2333333333333,Q6581097,male,Q1131394,https://en.wikipedia.org/wiki/Equestrian_at_the_2008_Summer_Olympics_%E2%80%93_Team_jumping,equestrian at the 2008 Summer Olympics – team jumping,Q641933,equestrian at the 2008 Summer Olympics,Q902378,equestrian sport,Q902378,equestrian sport,Q902378,equestrian sport,CH0,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,CH025,Jura,1918746,73865,136702,4944.61,CH,Switzerland
Q523477,https://en.wikipedia.org/wiki/Matteo_Tagliariol,Matteo Tagliariol,gold,Q140368,https://en.wikipedia.org/wiki/Italy_at_the_2008_Summer_Olympics,Italy at the 2008 Summer Olympics,Q38,Italy,IT,ITA,ITA,IT,1983-01-07,Q5475,Treviso,Q16292,Province of Treviso,"45.672219444444,12.242219444444",45.672219444444,12.242219444444,Q6581097,male,Q2570052,https://en.wikipedia.org/wiki/Fencing_at_the_2008_Summer_Olympics_%E2%80%93_Men%27s_%C3%A9p%C3%A9e,fencing at the 2008 Summer Olympics – men's épée,Q318205,fencing at the 2008 Summer Olympics,Q12100,fencing,Q12100,fencing,Q12100,fencing,ITH,Nord-Est,ITH3,Veneto,ITH34,Treviso,4849553,878828,180173.48,30847.09,IT,Italy
Q439849,https://en.wikipedia.org/wiki/Fabrice_Jeannet,Fabrice Jeannet,silver,Q146845,https://en.wikipedia.org/wiki/France_at_the_2008_Summer_Olympics,France at the 2008 Summer Olympics,Q142,France,FR,FRA,FRA,FR,1980-10-20,Q81621,Fort-de-France,Q17054,Martinique,"14.6,-61.0666666666667",14.6,-61.0666666666667,Q6581097,male,Q2570052,https://en.wikipedia.org/wiki/Fencing_at_the_2008_Summer_Olympics_%E2%80%93_Men%27s_%C3%A9p%C3%A9e,fencing at the 2008 Summer Olympics – men's épée,Q318205,fencing at the 2008 Summer Olympics,Q12100,fencing,Q12100,fencing,Q12100,fencing,FRY,RUP FR — Régions Ultrapériphériques Françaises,FRY2,Martinique ,FRY20,Martinique ,353444,353444,9653.71,9653.71,FR,France
Q287470,https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_Abajo,José Luis Abajo,bronze,Q139870,https://en.wikipedia.org/wiki/Spain_at_the_2008_Summer_Olympics,Spain at the 2008 Summer Olympics,Q29,Spain,ES,ESP,ESP,ES,1978-06-22,Q2807,Madrid,Q5756,Community of Madrid,"40.4169444444444,-3.70333333333333",40.4169444444444,-3.70333333333333,Q6581097,male,Q2570052,https://en.wikipedia.org/wiki/Fencing_at_the_2008_Summer_Olympics_%E2%80%93_Men%27s_%C3%A9p%C3%A9e,fencing at the 2008 Summer Olympics – men's épée,Q318205,fencing at the 2008 Summer Olympics,Q12100,fencing,Q12100,fencing,Q12100,fencing,ES3,Comunidad de Madrid,ES30,Comunidad de Madrid,ES300,Madrid,6871903,6871903,261713.1,237540.31,ES,Spain
Q2277390,https://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_Jeannet,Jérôme Jeannet,gold,Q146845,https://en.wikipedia.org/wiki/France_at_the_2008_Summer_Olympics,France at the 2008 Summer Olympics,Q142,France,FR,FRA,FRA,FR,1977-01-26,Q81621,Fort-de-France,Q17054,Martinique,"14.6,-61.0666666666667",14.6,-61.0666666666667,Q6581097,male,Q2726750,https://en.wikipedia.org/wiki/Fencing_at_the_2008_Summer_Olympics_%E2%80%93_Men%27s_team_%C3%A9p%C3%A9e,fencing at the 2008 Summer Olympics – men's team épée,Q318205,fencing at the 2008 Summer Olympics,Q12100,fencing,Q12100,fencing,Q12100,fencing,FRY,RUP FR — Régions Ultrapériphériques Françaises,FRY2,Martinique ,FRY20,Martinique ,353444,353444,9653.71,9653.71,FR,France
Q439849,https://en.wikipedia.org/wiki/Fabrice_Jeannet,Fabrice Jeannet,gold,Q146845,https://en.wikipedia.org/wiki/France_at_the_2008_Summer_Olympics,France at the 2008 Summer Olympics,Q142,France,FR,FRA,FRA,FR,1980-10-20,Q81621,Fort-de-France,Q17054,Martinique,"14.6,-61.0666666666667",14.6,-61.0666666666667,Q6581097,male,Q2726750,https://en.wikipedia.org/wiki/Fencing_at_the_2008_Summer_Olympics_%E2%80%93_Men%27s_team_%C3%A9p%C3%A9e,fencing at the 2008 Summer Olympics – men's team épée,Q318205,fencing at the 2008 Summer Olympics,Q12100,fencing,Q12100,fencing,Q12100,fencing,FRY,RUP FR — Régions Ultrapériphériques Françaises,FRY2,Martinique ,FRY20,Martinique ,353444,353444,9653.71,9653.71,FR,France
